treeid,featureid,icon,lat,lon,Common name,Scientific name,Height class,Diameter at breast height,Age class,Canopy radius,Tree Asset Value, Scientific name,Additional taxonomy,Tree information
3548,277399,478ba3,41.785751684,-87.603175769,Serviceberry,Amelanchier sp,Small,3.5 in.,Semi-mature,6 ft.,$270.47,,,
3571,277400,478ba3,41.785758678,-87.603221919,Serviceberry,Amelanchier sp,Small,3.4 in.,Semi-mature,6 ft.,$255.23,,,
3372,277401,478ba3,41.785751831,-87.603259355,Serviceberry,Amelanchier sp,Small,3.5 in.,Semi-mature,6 ft.,$270.47,,,
3573,277402,478ba3,41.785694122,-87.603393555,Maple-Freeman's,Acer x freemanii,Medium,5.4 in.,Semi-mature,6 ft.,$643.82,,,
3574,277403,478ba3,41.785652161,-87.603401184,Maple-Freeman's,Acer x freemanii,Medium,5.4 in.,Semi-mature,6 ft.,$643.82,,,
3575,277404,478ba3,41.785614014,-87.603393555,Maple-Freeman's,Acer x freemanii,Medium,5.2 in.,Semi-mature,6 ft.,$597.01,,,
3576,277405,478ba3,41.785564423,-87.603393555,Maple-Freeman's,Acer x freemanii,Medium,5 in.,Semi-mature,6 ft.,$551.97,,,
3577,277406,478ba3,41.78553009,-87.603401184,Maple-Freeman's,Acer x freemanii,Medium,5.3 in.,Semi-mature,6 ft.,$620.20,,,
3684,277407,478ba3,41.78546524,-87.603393555,Maple-Freeman's,Acer x freemanii,Medium,6 in.,Semi-mature,6 ft.,$794.84,,,
3685,277408,478ba3,41.785476685,-87.603462219,Maple-Freeman's,Acer x freemanii,Medium,4.7 in.,Semi-mature,6 ft.,$487.72,,,
3686,277409,478ba3,41.785518646,-87.60345459,Maple-Freeman's,Acer x freemanii,Medium,4.9 in.,Semi-mature,6 ft.,$530.11,,,
3687,277410,478ba3,41.785575867,-87.60345459,Maple-Freeman's,Acer x freemanii,Medium,5 in.,Semi-mature,6 ft.,$551.97,,,
3688,277411,478ba3,41.785610199,-87.603462219,Maple-Freeman's,Acer x freemanii,Medium,4.9 in.,Semi-mature,6 ft.,$530.11,,,
3689,277412,478ba3,41.78565979,-87.603462219,Maple-Freeman's,Acer x freemanii,Medium,5.2 in.,Semi-mature,6 ft.,$597.01,,,
3690,277413,478ba3,41.785697937,-87.60345459,Maple-Freeman's,Acer x freemanii,Medium,5.2 in.,Semi-mature,6 ft.,$597.01,,,
3691,277414,478ba3,41.785427094,-87.603507996,Beech-European,Fagus sylvatica,Medium,4 in.,Semi-mature,4 ft.,$353.26,,,
3692,277415,478ba3,41.785392761,-87.603507996,Beech-European,Fagus sylvatica,Medium,4 in.,Semi-mature,4 ft.,$353.26,,,
3693,277416,478ba3,41.785366058,-87.603507996,Beech-European,Fagus sylvatica,Medium,4 in.,Semi-mature,4 ft.,$353.26,,,
3694,277417,478ba3,41.785316467,-87.603523254,Beech-European,Fagus sylvatica,Medium,4 in.,Semi-mature,4 ft.,$353.26,,,
3695,277418,478ba3,41.785297394,-87.603523254,Beech-European,Fagus sylvatica,Medium,5 in.,Semi-mature,4 ft.,$551.97,,,
3696,277419,548931,41.785835266,-87.603416443,Maple-Freeman's,Acer x freemanii,Medium,4 in.,Young,6 ft.,$353.26,,,
3697,277420,548931,41.785839081,-87.603477478,Maple-Freeman's,Acer x freemanii,Medium,4 in.,Young,6 ft.,$353.26,,,
3698,277421,548931,41.785810136,-87.603911547,Maple-Miyabei,Acer miyabei,Small,3.4 in.,Young,6 ft.,$291.69,,,
3699,277422,548931,41.785821275,-87.604015606,Maple-Sugar,Acer saccharum,Small,4.3 in.,Young,6 ft.,$466.56,,,
3700,277423,478ba3,41.785826228,-87.604114525,Linden-Littleleaf,,Small,5.1 in.,Semi-mature,6 ft.,$574.27,Tilia cordata,,
3471,277424,548931,41.785823255,-87.604222545,Linden-Littleleaf,,Small,4.5 in.,Young,6 ft.,$447.10,Tilia cordata,,
3472,277425,548931,41.785821654,-87.604312077,Maple-Miyabei,Acer miyabei,Small,3.2 in.,Young,4 ft.,$258.39,,,
3473,277426,478ba3,41.785726847,-87.604334805,Elm,Ulmus sp,Medium,6 in.,Semi-mature,8 ft.,$794.84,,,
3474,277427,478ba3,41.785667113,-87.604333389,Maple-Hedge,Acer campestre,Small,5.5 in.,Semi-mature,8 ft.,$667.89,,,
3475,277428,548931,41.785586363,-87.604335838,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,4.2 in.,Young,8 ft.,$389.47,,,
3476,277429,548931,41.785505695,-87.604331901,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,4 in.,Young,8 ft.,$353.26,,,
3477,277430,478ba3,41.785430822,-87.604331089,Hackberry,Celtis occidentalis,Medium,5.3 in.,Semi-mature,8 ft.,$708.80,,,
3478,277431,478ba3,41.785348128,-87.60432901,Maple-Miyabei,Acer miyabei,Small,5 in.,Semi-mature,6 ft.,$630.83,,,
3479,277432,548931,41.785279132,-87.60432363,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,4.3 in.,Young,6 ft.,$408.24,,,
3480,277433,548931,41.785062228,-87.604321646,Hackberry,Celtis occidentalis,Medium,5 in.,Young,6 ft.,$630.83,,,
3481,277434,548931,41.784982774,-87.604326389,Hackberry,Celtis occidentalis,Medium,5 in.,Young,6 ft.,$630.83,,,
3482,277435,478ba3,41.784894,-87.604321089,Ginkgo,Ginkgo biloba,Medium,6.1 in.,Semi-mature,6 ft.,$586.83,,,
3483,277436,548931,41.785583434,-87.60451607,Linden-Littleleaf,,Small,3 in.,Young,6 ft.,$198.71,Tilia cordata,,
3484,277437,548931,41.785669237,-87.604516142,Linden-Littleleaf,,Small,3.2 in.,Young,6 ft.,$226.09,Tilia cordata,,
3485,277438,548931,41.785733138,-87.604511985,Maple-Miyabei,Acer miyabei,Small,3.5 in.,Young,6 ft.,$309.10,,,
3486,277439,548931,41.785822882,-87.604971718,Oak-Swamp White,Quercus bicolor,Small,3 in.,Young,6 ft.,$227.10,,,
3487,277440,548931,41.785821302,-87.605078631,Oak-Swamp White,Quercus bicolor,Small,3 in.,Young,6 ft.,$162.21,,,
3488,277441,478ba3,41.785692433,-87.604247346,Redbud-Eastern,Cercis canadensis,Small,5 in.,Semi-mature,6 ft.,$551.97,,,
3489,277442,478ba3,41.78563644,-87.604239426,Redbud-Eastern,Cercis canadensis,Small,5 in.,Semi-mature,6 ft.,$551.97,,,
3490,277443,478ba3,41.785603289,-87.604256132,Redbud-Eastern,Cercis canadensis,Small,4.5 in.,Semi-mature,6 ft.,$447.10,,,
3491,277444,478ba3,41.785536893,-87.604225829,Redbud-Eastern,Cercis canadensis,Small,5 in.,Semi-mature,6 ft.,$551.97,,,
3492,277445,478ba3,41.785524222,-87.604247861,Redbud-Eastern,Cercis canadensis,Small,4.5 in.,Semi-mature,6 ft.,$447.10,,,
3493,277446,478ba3,41.785472463,-87.604247375,Redbud-Eastern,Cercis canadensis,Small,5 in.,Semi-mature,6 ft.,$551.97,,,
3494,277447,478ba3,41.78543884,-87.604247899,Redbud-Eastern,Cercis canadensis,Small,5 in.,Semi-mature,6 ft.,$551.97,,,
3495,277448,478ba3,41.785398096,-87.604242522,Redbud-Eastern,Cercis canadensis,Small,4.5 in.,Semi-mature,6 ft.,$447.10,,,
3496,277449,478ba3,41.785354346,-87.604238965,Redbud-Eastern,Cercis canadensis,Small,5 in.,Semi-mature,6 ft.,$551.97,,,
3497,277450,478ba3,41.785314011,-87.604241665,Redbud-Eastern,Cercis canadensis,Small,5 in.,Semi-mature,6 ft.,$551.97,,,
3498,277451,478ba3,41.784768272,-87.603871637,Oak-Swamp White,Quercus bicolor,Medium,5.8 in.,Semi-mature,8 ft.,$848.84,,,
3499,277452,478ba3,41.784768712,-87.603776926,Oak-Swamp White,Quercus bicolor,Medium,5.2 in.,Semi-mature,8 ft.,$682.30,,,
3500,277453,478ba3,41.784735797,-87.603761196,Oak-Bur,,Medium,5.6 in.,Semi-mature,8 ft.,$692.39,Quercus macrocarpa,,
495,278568,478ba3,41.795947892,-87.604539413,Pine-Eastern White,,Medium,9 in.,Semi-mature,10 ft.,"$3,832.27",Pinus strobus,,
496,278569,478ba3,41.796004228,-87.604576475,Tuliptree,,Medium,5.3 in.,Semi-mature,8 ft.,$379.71,Liriodendron tulipifera,,
497,278570,478ba3,41.796118002,-87.604537968,Fir-Douglas,Pseudotsuga menziesii,Medium,8.4 in.,Semi-mature,8 ft.,"$1,271.75",,,
498,278571,478ba3,41.796185923,-87.60455308,Elm-Siberian,,Medium,5.5 in.,Semi-mature,8 ft.,$272.61,Ulmus pumila,,
499,278572,478ba3,41.796204505,-87.604544779,Pine-Eastern White,,Medium,10.3 in.,Semi-mature,10 ft.,"$1,673.11",Pinus strobus,,
500,278573,478ba3,41.796256381,-87.604548695,Pine-Eastern White,,Medium,8.2 in.,Semi-mature,10 ft.,"$1,060.42",Pinus strobus,,
501,278574,014368,41.796327609,-87.604557812,Pear-Callery,,Medium,22.9 in.,Mature,20 ft.,"$4,962.17",Pyrus calleryana,,
502,278575,478ba3,41.796393191,-87.604560671,Larch-Common,Larix decidua,Medium,10.1 in.,Semi-mature,10 ft.,"$1,378.94",,,
503,278576,478ba3,41.796186422,-87.604951145,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,10.9 in.,Semi-mature,15 ft.,"$1,873.71",,,
504,278577,478ba3,41.796190516,-87.604885712,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,9.1 in.,Semi-mature,15 ft.,"$1,305.97",,,
505,278578,478ba3,41.796190003,-87.604800184,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,12.8 in.,Semi-mature,15 ft.,"$2,583.86",,,
506,278579,478ba3,41.79611771,-87.604794355,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,13 in.,Semi-mature,15 ft.,"$2,665.24",,,
507,278580,478ba3,41.796060695,-87.604795568,Tuliptree,,Medium,7 in.,Semi-mature,10 ft.,$662.37,Liriodendron tulipifera,,
508,278581,478ba3,41.795871755,-87.604873147,Tuliptree,,Medium,6.1 in.,Semi-mature,10 ft.,$704.19,Liriodendron tulipifera,,
509,278582,478ba3,41.795988813,-87.604918286,Tuliptree,,Medium,5.5 in.,Semi-mature,8 ft.,$408.91,Liriodendron tulipifera,,
510,278583,478ba3,41.796138295,-87.605251798,Fir-Douglas,Pseudotsuga menziesii,Large,10.6 in.,Semi-mature,15 ft.,"$2,025.13",,,
511,278584,478ba3,41.796186616,-87.605321107,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,14 in.,Semi-mature,20 ft.,"$3,091.05",,,
512,278585,014368,41.796113498,-87.605386525,Crabapple,Malus sp,Small,"9 in., 6 in.",Mature,15 ft.,"$1,845.17",,,
513,278586,014368,41.795931967,-87.605552469,Crabapple,Malus sp,Small,"11 in., 6 in., 6 in.",Mature,15 ft.,"$3,043.74",,,
514,278587,478ba3,41.796048687,-87.605797405,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,10 in.,Semi-mature,15 ft.,"$2,207.89",,,
515,278588,478ba3,41.796128477,-87.605798854,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,9.8 in.,Semi-mature,15 ft.,"$2,120.46",,,
516,278589,478ba3,41.796190095,-87.605804361,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,10.7 in.,Semi-mature,15 ft.,"$2,527.81",,,
517,278590,478ba3,41.796196117,-87.605709058,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,10 in.,Semi-mature,15 ft.,"$2,207.89",,,
518,278591,478ba3,41.796193038,-87.605606966,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,11.5 in.,Semi-mature,15 ft.,"$2,919.94",,,
520,278592,014368,41.795758562,-87.605476618,Maple-Red,Acer rubrum,Large,19.3 in.,Mature,25 ft.,"$7,049.29",,,
521,278593,014368,41.795748921,-87.605396306,Hawthorn,Crataegus sp,Medium,"8 in., 8 in., 8 in., 7 in.",Mature,20 ft.,"$5,321.02",,,
522,278594,478ba3,41.795725098,-87.605329231,Pine-Austrian,,Medium,"6.2 in., 3 in., 3 in.",Semi-mature,10 ft.,$635.78,Pinus nigra,,
523,278595,014368,41.79574109,-87.60524678,Crabapple,Malus sp,Medium,"10.8 in., 6 in., 4 in., 4 in., 4 in.",Mature,15 ft.,"$3,164.22",,,
524,278596,014368,41.795760019,-87.605181502,Hawthorn,Crataegus sp,Medium,"8 in., 8 in., 7.6 in., 6 in., 5 in.",Mature,15 ft.,"$3,891.57",,,
525,278597,014368,41.795696825,-87.605193427,Redbud-Eastern,Cercis canadensis,Medium,"10.6 in., 9 in., 8 in.",Mature,15 ft.,"$5,682.23",,,
526,278598,014368,41.795725314,-87.605027081,Maple-Red,Acer rubrum,Large,"16.5 in., 15.5 in.",Mature,25 ft.,"$6,927.82",,,
527,278599,478ba3,41.795670657,-87.605065891,Pine-Austrian,,Large,13.8 in.,Semi-mature,15 ft.,"$3,003.36",Pinus nigra,,
528,278600,478ba3,41.79566056,-87.605027657,Pine-Austrian,,Large,13.6 in.,Semi-mature,15 ft.,"$2,916.94",Pinus nigra,,
529,278601,478ba3,41.7955678,-87.605250671,Pine-Scotch,,Medium,13.2 in.,Semi-mature,15 ft.,"$2,198.30",Pinus sylvestris,,
530,278602,014368,41.795584388,-87.605191104,Pine-Scotch,,Medium,15 in.,Mature,15 ft.,"$2,838.72",Pinus sylvestris,,
531,278603,478ba3,41.795552926,-87.605166991,Maple-Red,Acer rubrum,Medium,12 in.,Semi-mature,15 ft.,"$1,167.93",,,
532,278604,014368,41.795548195,-87.604988803,Hawthorn,Crataegus sp,Medium,10 in.,Mature,15 ft.,"$4,731.19",,,
533,278605,478ba3,41.795475241,-87.605040553,Dogwood-Corneliancherry,Cornus mas,Medium,"5 in., 4 in.",Semi-mature,10 ft.,$738.97,,,
534,278606,478ba3,41.795378685,-87.605194631,Crabapple,Malus sp,Medium,6.1 in.,Semi-mature,10 ft.,$586.83,,,
535,278607,014368,41.795410755,-87.605232568,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,20.1 in.,Mature,30 ft.,"$6,371.50",,,
536,278608,014368,41.795445284,-87.605260829,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,17.6 in.,Mature,30 ft.,"$4,885.12",,,
537,278609,014368,41.795392205,-87.605316653,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,20.5 in.,Mature,30 ft.,"$6,627.62",,,
538,278610,014368,41.795426568,-87.605376127,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,17.5 in.,Mature,30 ft.,"$4,829.76",,,
539,278611,014368,41.795500104,-87.605459233,Crabapple,Malus sp,Medium,"8 in., 6 in., 6 in.",Mature,10 ft.,"$3,002.73",,,
540,278612,478ba3,41.795554804,-87.60537193,Spruce-Colorado Blue,,Large,12.5 in.,Semi-mature,10 ft.,"$2,464.16",Picea pungens,,
541,278613,478ba3,41.795486869,-87.605312821,Maple-Red,Acer rubrum,Medium,10.3 in.,Semi-mature,15 ft.,"$2,007.73",,,
542,278614,014368,41.795574401,-87.605364181,Maple-Red,Acer rubrum,Large,17.5 in.,Mature,25 ft.,"$4,139.80",,,
543,278615,478ba3,41.79563579,-87.605369511,Spruce-Colorado Blue,,Large,14.5 in.,Semi-mature,15 ft.,"$3,315.78",Picea pungens,,
544,278616,478ba3,41.795656265,-87.60538156,Fir-Douglas,Pseudotsuga menziesii,Large,13.5 in.,Semi-mature,15 ft.,"$3,284.80",,,
561,278617,014368,41.795678674,-87.605425157,Fir-White,Abies concolor,Large,15.5 in.,Mature,15 ft.,"$6,062.24",,,
562,278618,014368,41.795717767,-87.605488556,Dogwood-Corneliancherry,Cornus mas,Medium,"3 in., 3 in., 3 in., 3 in.",Mature,10 ft.,"$3,633.56",,,
563,278619,478ba3,41.795725198,-87.605583286,Euonymus,Euonymus sp,Medium,"3 in., 3 in., 2 in., 2 in.",Semi-mature,10 ft.,"$2,870.26",,,
564,278620,014368,41.795700921,-87.605609772,Serviceberry,Amelanchier sp,Small,"5.5 in., 3.6 in.",Mature,10 ft.,$954.03,,,
519,278621,478ba3,41.796365839,-87.605285063,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,9.9 in.,Semi-mature,15 ft.,"$2,163.95",,,
565,278622,478ba3,41.796400487,-87.605230107,Fir-Douglas,Pseudotsuga menziesii,Medium,10 in.,Semi-mature,10 ft.,"$1,081.42",,,
566,278623,478ba3,41.796394281,-87.605248591,Fir-Douglas,Pseudotsuga menziesii,Medium,10 in.,Semi-mature,10 ft.,$0.00,,,
567,278624,478ba3,41.796409489,-87.605275221,Fir-Douglas,Pseudotsuga menziesii,Medium,10 in.,Semi-mature,10 ft.,"$1,802.36",,,
568,278625,478ba3,41.796388385,-87.605333389,Pine-Austrian,,Medium,11 in.,Semi-mature,10 ft.,"$5,452.14",Pinus nigra,,
569,278626,478ba3,41.796391096,-87.605435439,Fir-Douglas,Pseudotsuga menziesii,Medium,6 in.,Semi-mature,10 ft.,$0.00,,,
570,278627,478ba3,41.796403801,-87.605505549,Mulberry-White,,Medium,14 in.,Semi-mature,15 ft.,"$1,766.31",Morus alba,,
571,278628,478ba3,41.796406407,-87.605512542,Fir-Douglas,Pseudotsuga menziesii,Large,10 in.,Semi-mature,10 ft.,"$1,802.36",,,
572,278629,478ba3,41.796396175,-87.605619571,Pine-Austrian,,Medium,11 in.,Semi-mature,15 ft.,"$2,726.07",Pinus nigra,,
573,278630,478ba3,41.796422375,-87.60563913,Fir-Douglas,Pseudotsuga menziesii,Medium,8 in.,Semi-mature,10 ft.,"$2,307.02",,,
574,278631,478ba3,41.796429505,-87.605651408,Mulberry-White,,Medium,6 in.,Semi-mature,10 ft.,$324.42,Morus alba,,
575,278632,014368,41.796427309,-87.605715808,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,30 in.,Mature,35 ft.,"$14,193.58",,,
3742,278633,478ba3,41.796432665,-87.606164466,Linden-Littleleaf,,Medium,8.5 in.,Semi-mature,10 ft.,"$1,139.43",Tilia cordata,,
3743,278634,478ba3,41.796344718,-87.606149678,Linden-Littleleaf,,Medium,9.5 in.,Semi-mature,10 ft.,"$1,423.30",Tilia cordata,,
3744,278635,478ba3,41.796113282,-87.606141741,Linden-Littleleaf,,Small,6 in.,Semi-mature,10 ft.,$567.74,Tilia cordata,,
3745,278636,478ba3,41.795944866,-87.60613152,Linden-Littleleaf,,Medium,8.9 in.,Semi-mature,10 ft.,"$1,249.19",Tilia cordata,,
3746,278637,478ba3,41.795744391,-87.606127846,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,11.2 in.,Semi-mature,15 ft.,"$2,769.58",,,
3747,278638,478ba3,41.795688105,-87.606127386,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,8.7 in.,Semi-mature,15 ft.,"$1,671.15",,,
3748,278639,014368,41.795587938,-87.606130697,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,20 in.,Mature,25 ft.,"$6,308.26",,,
3749,278640,478ba3,41.7951288,-87.606051717,Maple-Silver,Acer saccharinum,Medium,12.3 in.,Semi-mature,15 ft.,"$1,704.24",,,
3750,278641,014368,41.795227243,-87.606049849,Maple-Silver,Acer saccharinum,Medium,15.1 in.,Mature,15 ft.,"$2,568.48",,,
3751,278642,014368,41.795323441,-87.606050593,Maple-Silver,Acer saccharinum,Large,18.1 in.,Mature,25 ft.,"$3,690.44",,,
3752,278643,014368,41.79535861,-87.606110366,Honeylocust-Thornless Common,Gleditsia triacanthos,Medium,15.5 in.,Mature,20 ft.,"$3,788.90",,,
3753,278644,014368,41.795413197,-87.606053443,Maple-Silver,Acer saccharinum,Large,18.2 in.,Mature,20 ft.,"$3,731.34",,,
3754,278645,014368,41.795515347,-87.606047732,Maple-Silver,Acer saccharinum,Large,18.6 in.,Mature,20 ft.,"$2,338.29",,,
3755,278646,014368,41.795604568,-87.606059322,Maple-Silver,Acer saccharinum,Large,16.5 in.,Mature,20 ft.,"$3,066.83",,,
3756,278647,014368,41.795597755,-87.606020976,Crabapple,Malus sp,Medium,"12.5 in., 11.4 in.",Mature,20 ft.,"$4,513.72",,,
3757,278648,014368,41.795517466,-87.605890614,Crabapple,Malus sp,Medium,"14 in., 11 in., 10 in., 10 in., 10 in., 9 in.",Mature,20 ft.,"$11,007.91",,,
3758,278649,014368,41.79549328,-87.60580268,Hawthorn,Crataegus sp,Medium,"10 in., 8 in., 8 in.",Mature,15 ft.,"$3,595.71",,,
3759,278650,014368,41.795438499,-87.605755911,Hawthorn,Crataegus sp,Medium,"8 in., 7.8 in.",Mature,15 ft.,"$1,968.81",,,
3760,278651,014368,41.795419132,-87.605688597,Hawthorn,Crataegus sp,Medium,"10 in., 10 in., 9 in.",Mature,15 ft.,"$4,431.55",,,
3761,278652,014368,41.795330955,-87.605526798,Hawthorn,Crataegus sp,Medium,"9 in., 8 in., 8 in., 6 in., 4 in., 4 in.",Mature,15 ft.,"$4,368.47",,,
3762,278653,014368,41.795279027,-87.605493007,Hawthorn,Crataegus sp,Medium,"8 in., 7.7 in., 7 in.",Mature,15 ft.,"$2,717.13",,,
3763,278654,014368,41.795227419,-87.605378995,Crabapple,Malus sp,Medium,8.3 in.,Mature,8 ft.,$651.86,,,
3764,278655,014368,41.795197201,-87.605398851,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,31.4 in.,Mature,35 ft.,"$15,242.75",,,
3765,278656,014368,41.795213942,-87.605119691,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,26.7 in.,Mature,30 ft.,"$11,242.74",,,
3766,278657,014368,41.795282755,-87.605080581,Hawthorn,Crataegus sp,Medium,"10 in., 6 in., 4 in.",Mature,15 ft.,"$2,397.14",,,
3767,278658,014368,41.795337623,-87.605031277,Hawthorn,Crataegus sp,Medium,"14 in., 8 in.",Mature,15 ft.,"$4,100.37",,,
3768,278659,014368,41.795435625,-87.604942909,Crabapple,Malus sp,Small,8 in.,Mature,10 ft.,"$1,413.05",,,
3769,278660,478ba3,41.795130026,-87.605069701,Redcedar-Eastern,Juniperus virginiana,Small,"4 in., 2 in., 2 in.",Semi-mature,8 ft.,$378.50,,,
3770,278661,014368,41.795124254,-87.605113183,Hawthorn,Crataegus sp,Medium,"10.3 in., 9.6 in.",Mature,10 ft.,"$3,126.53",,,
3771,278662,014368,41.795154661,-87.605226325,Crabapple,Malus sp,Medium,"9.6 in., 9.3 in., 8.8 in., 7.6 in.",Mature,15 ft.,"$4,949.62",,,
3772,278663,478ba3,41.795144404,-87.60533662,Crabapple,Malus sp,Small,5.5 in.,Semi-mature,10 ft.,$477.06,,,
3773,278664,014368,41.795116253,-87.605465599,Hawthorn,Crataegus sp,Medium,"9.7 in., 8 in.",Mature,10 ft.,"$2,493.18",,,
3774,278665,014368,41.795095738,-87.605590566,Maple-Silver,Acer saccharinum,Large,17 in.,Mature,25 ft.,"$1,953.31",,,
3775,278666,478ba3,41.795096454,-87.605891319,Maple-Silver,Acer saccharinum,Medium,13.6 in.,Semi-mature,20 ft.,"$1,250.12",,,
3776,278667,014368,41.795181444,-87.605855378,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,30.5 in.,Mature,35 ft.,"$14,364.68",,,
3777,278668,014368,41.795145584,-87.605778554,Crabapple,Malus sp,Medium,"14.9 in., 9.3 in.",Mature,15 ft.,"$4,865.25",,,
3778,278669,478ba3,41.79528035,-87.604726977,Ginkgo,Ginkgo biloba,Medium,6.1 in.,Semi-mature,8 ft.,$821.56,,,
3779,278670,548931,41.795275509,-87.604142807,Ginkgo,Ginkgo biloba,Small,4 in.,Young,6 ft.,$353.26,,,
3780,278671,548931,41.795220078,-87.604182006,Ginkgo,Ginkgo biloba,Small,4.5 in.,Young,6 ft.,$447.10,,,
3781,278672,014368,41.795103519,-87.604924208,Maple-Silver,Acer saccharinum,Medium,16.5 in.,Mature,20 ft.,"$3,066.83",,,
3782,278673,478ba3,41.795114697,-87.604793262,Pear-Callery,,Medium,7.5 in.,Semi-mature,10 ft.,"$1,241.94",Pyrus calleryana,,
3783,278674,478ba3,41.795106407,-87.60467985,Maple-Silver,Acer saccharinum,Medium,12.2 in.,Semi-mature,15 ft.,"$1,005.99",,,
3784,278675,478ba3,41.795109018,-87.604541985,Maple-Silver,Acer saccharinum,Large,14.5 in.,Semi-mature,25 ft.,"$2,368.41",,,
3785,278676,548931,41.79510403,-87.604480047,Ash-Green,Fraxinus pennsylvanica,Small,4 in.,Young,4 ft.,$252.33,,,
3786,278677,014368,41.795107419,-87.60442793,Maple-Silver,Acer saccharinum,Large,16.9 in.,Mature,25 ft.,"$3,217.33",,,
3787,278678,478ba3,41.795109198,-87.604293871,Maple-Silver,Acer saccharinum,Medium,14 in.,Semi-mature,20 ft.,"$1,324.73",,,
3788,278679,478ba3,41.79511114,-87.60417593,Maple-Silver,Acer saccharinum,Medium,11.8 in.,Semi-mature,20 ft.,"$1,568.50",,,
3789,278680,478ba3,41.795119836,-87.604069204,Buckthorn-European,Rhamnus cathartica,Small,"8 in., 6 in.",Semi-mature,10 ft.,"$15,770.65",,,
3790,278681,478ba3,41.795181515,-87.604051089,Serviceberry,Amelanchier sp,Small,"3 in., 3 in., 3 in., 3 in.",Semi-mature,6 ft.,"$6,358.73",,,
3791,278682,014368,41.795252149,-87.604009955,Maple-Norway,Acer platanoides,Medium,18.5 in.,Mature,25 ft.,"$6,477.01",,,
3792,278683,014368,41.795216794,-87.603999933,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,20.8 in.,Mature,35 ft.,"$9,552.22",,,
3793,278684,014368,41.795125213,-87.603986601,Honeylocust-Thornless Common,Gleditsia triacanthos,Large,21.1 in.,Mature,35 ft.,"$9,829.75",,,
3810,279238,548931,41.791627096,-87.599102593,Silverbell-Carolina,Halesia carolina,Small,"3 in., 3 in., 2 in., 2 in., 2 in.",Young,6 ft.,$662.37,,,
3811,279239,548931,41.79163437,-87.598896806,Silverbell-Carolina,Halesia carolina,Small,"3 in., 2 in., 2 in., 2 in., 1 in.",Young,6 ft.,$485.74,,,
3812,279240,548931,41.791630922,-87.59865468,Maple-Paperbark,Acer griseum,Small,"2 in., 2 in., 2 in.",Young,4 ft.,$264.95,,,
3813,279241,478ba3,41.791913361,-87.598776715,Linden-Littleleaf,,Small,5.1 in.,Semi-mature,8 ft.,$574.27,Tilia cordata,,
